Date,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2016-08-04,Apple Health,3669.0,0.0,2425.0,0.0
2016-08-05,Apple Health,3139.0,0.0,2168.0,0.0
2016-08-06,Apple Health,4882.0,0.0,3395.0,0.0
2016-08-07,Apple Health,73.0,0.0,48.0,0.0
2016-08-08,Apple Health,1955.0,0.0,1312.0,0.0
2016-08-09,Apple Health,4073.0,0.0,2986.0,0.0
2016-08-10,Apple Health,4648.0,0.0,3004.0,0.0
2016-08-11,Apple Health,8514.0,0.0,6209.0,0.0
2016-08-12,Apple Health,8471.0,0.0,6036.0,0.0
2016-08-13,Apple Health,4574.0,0.0,2966.0,0.0
2016-08-14,Apple Health,3752.0,0.0,2650.0,0.0
2016-08-15,Apple Health,6416.0,0.0,4152.0,0.0
2016-08-16,Apple Health,8780.0,0.0,5765.0,0.0
2016-08-17,Apple Health,9568.0,0.0,6276.0,0.0
2016-08-18,Apple Health,7759.0,0.0,5205.0,0.0
2016-08-19,Apple Health,3230.0,0.0,2121.0,0.0
2016-08-20,Apple Health,10042.0,0.0,7099.0,0.0
2016-08-21,Apple Health,1869.0,0.0,1374.0,0.0
2016-08-22,Apple Health,5693.0,0.0,3913.0,0.0
2016-08-23,Apple Health,8735.0,0.0,5913.0,0.0
2016-08-24,Apple Health,4867.0,0.0,3297.0,0.0
2016-08-25,Apple Health,6601.0,0.0,4472.0,0.0
2016-08-26,Apple Health,7382.0,0.0,5339.0,0.0
2016-08-27,Apple Health,6225.0,0.0,4192.0,0.0
2016-08-28,Apple Health,5981.0,0.0,4724.0,0.0
2016-08-29,Apple Health,10218.0,0.0,7106.0,0.0
2016-08-30,Apple Health,9272.0,0.0,6316.0,0.0
2016-08-31,Apple Health,8732.0,0.0,6030.0,0.0
2016-09-01,Apple Health,8637.0,0.0,5722.0,0.0
2016-09-02,Apple Health,11065.0,0.0,7797.0,0.0
2016-09-03,Apple Health,7146.0,0.0,4968.0,0.0
2016-09-04,Apple Health,5541.0,0.0,4149.0,0.0
2016-09-05,Apple Health,8947.0,0.0,5996.0,0.0
2016-09-06,Apple Health,10882.0,0.0,7103.0,0.0
2016-09-07,Apple Health,11017.0,0.0,7262.0,0.0
2016-09-08,Apple Health,9531.0,0.0,6119.0,0.0
2016-09-09,Apple Health,2721.0,0.0,1755.0,0.0
2016-09-10,Apple Health,18322.0,0.0,13020.0,0.0
2016-09-11,Apple Health,18274.0,0.0,12590.0,0.0
2016-09-12,Apple Health,19625.0,0.0,14131.0,0.0
2016-09-13,Apple Health,18954.0,0.0,13387.0,0.0
2016-09-14,Apple Health,12258.0,0.0,8082.0,0.0
2016-09-15,Apple Health,4275.0,0.0,2868.0,0.0
2016-09-16,Apple Health,2047.0,0.0,1438.0,0.0
2016-09-17,Apple Health,5553.0,0.0,3605.0,0.0
2016-09-18,Apple Health,187.0,0.0,128.0,0.0
2016-09-19,Apple Health,8267.0,0.0,5205.0,0.0
2016-09-20,Apple Health,5586.0,0.0,3618.0,0.0
2016-09-21,Apple Health,7674.0,0.0,5436.0,0.0
2016-09-22,Apple Health,7684.0,0.0,5344.0,0.0
2016-09-23,Apple Health,8838.0,0.0,6044.0,0.0
2016-09-24,Apple Health,2302.0,0.0,1551.0,0.0
2016-09-25,Apple Health,4897.0,0.0,2945.0,0.0
2016-09-26,Apple Health,9282.0,0.0,5798.0,0.0
2016-09-27,Apple Health,7012.0,0.0,4608.0,0.0
2016-09-28,Apple Health,10267.0,0.0,6653.0,0.0
2016-09-29,Apple Health,9712.0,0.0,6767.0,0.0
2016-09-30,Apple Health,8347.0,0.0,5345.0,0.0
2016-10-01,Apple Health,7381.0,0.0,4801.0,0.0
2016-10-02,Apple Health,3516.0,0.0,2420.0,0.0
2016-10-03,Apple Health,11912.0,0.0,7548.0,0.0
2016-10-04,Apple Health,21193.0,0.0,14201.0,0.0
2016-10-05,Apple Health,5522.0,0.0,3465.0,0.0
2016-10-06,Apple Health,5855.0,0.0,3693.0,0.0
2016-10-07,Apple Health,4200.0,0.0,2770.0,0.0
2016-10-08,Apple Health,5115.0,0.0,3485.0,0.0
2016-10-09,Apple Health,6008.0,0.0,3435.0,0.0
2016-10-10,Apple Health,8646.0,0.0,5828.0,0.0
2016-10-11,Apple Health,8520.0,0.0,5463.0,0.0
2016-10-12,Apple Health,7249.0,0.0,4912.0,0.0
2016-10-13,Apple Health,6252.0,0.0,4287.0,0.0
2016-10-14,Apple Health,6657.0,0.0,4372.0,0.0
2016-10-15,Apple Health,3766.0,0.0,2458.0,0.0
2016-10-16,Apple Health,1107.0,0.0,700.0,0.0
2016-10-17,Apple Health,6661.0,0.0,4048.0,0.0
2016-10-18,Apple Health,10054.0,0.0,7058.0,0.0
2016-10-19,Apple Health,7262.0,0.0,5031.0,0.0
2016-10-20,Apple Health,5026.0,0.0,3344.0,0.0
2016-10-21,Apple Health,5287.0,0.0,3394.0,0.0
2016-10-22,Apple Health,8955.0,0.0,6260.0,0.0
2016-10-23,Apple Health,1453.0,0.0,937.0,0.0
2016-10-24,Apple Health,9721.0,0.0,6683.0,0.0
2016-10-25,Apple Health,4859.0,0.0,3173.0,0.0
2016-10-26,Apple Health,3491.0,0.0,2313.0,0.0
2016-10-27,Apple Health,7863.0,0.0,5159.0,0.0
2016-10-28,Apple Health,8841.0,0.0,5619.0,0.0
2016-10-29,Apple Health,8031.0,0.0,5259.0,0.0
2016-10-30,Apple Health,235.0,0.0,167.0,0.0
2016-10-31,Apple Health,8629.0,0.0,6200.0,0.0
2016-11-01,Apple Health,5997.0,0.0,3787.0,0.0
2016-11-02,Apple Health,6815.0,0.0,4839.0,0.0
2016-11-03,Apple Health,5462.0,0.0,3478.0,0.0
2016-11-04,Apple Health,11151.0,0.0,7131.0,0.0
2016-11-05,Apple Health,358.0,0.0,262.0,0.0
2016-11-06,Apple Health,6673.0,0.0,4130.0,0.0
2016-11-07,Apple Health,5027.0,0.0,3125.0,0.0
2016-11-08,Apple Health,9483.0,0.0,5800.0,0.0
2016-11-09,Apple Health,9316.0,0.0,6018.0,0.0
2016-11-10,Apple Health,6008.0,0.0,3722.0,0.0
2016-11-11,Apple Health,6239.0,0.0,4242.0,0.0
2016-11-12,Apple Health,6205.0,0.0,4116.0,0.0
2016-11-13,Apple Health,9639.0,0.0,6443.0,0.0
2016-11-14,Apple Health,4809.0,0.0,3031.0,0.0
2016-11-15,Apple Health,8900.0,0.0,5573.0,0.0
2016-11-16,Apple Health,11962.0,0.0,7942.0,0.0
2016-11-17,Apple Health,10749.0,0.0,7662.0,0.0
2016-11-18,Apple Health,11903.0,0.0,8126.0,0.0
2016-11-19,Apple Health,11898.0,0.0,8161.0,0.0
2016-11-20,Apple Health,3408.0,0.0,2476.0,0.0
2016-11-21,Apple Health,8286.0,0.0,5422.0,0.0
2016-11-22,Apple Health,9577.0,0.0,5882.0,0.0
2016-11-23,Apple Health,4063.0,0.0,2795.0,0.0
2016-11-24,Apple Health,5714.0,0.0,4174.0,0.0
2016-11-25,Apple Health,10411.0,0.0,6973.0,0.0
2016-11-26,Apple Health,2253.0,0.0,1578.0,0.0
2016-11-27,Apple Health,101.0,0.0,71.0,0.0
2016-11-28,Apple Health,9108.0,0.0,6168.0,0.0
2016-11-29,Apple Health,7965.0,0.0,5164.0,0.0
2016-11-30,Apple Health,7860.0,0.0,5216.0,0.0
2016-12-01,Apple Health,6006.0,0.0,3586.0,0.0
2016-12-02,Apple Health,6269.0,0.0,4421.0,0.0
2016-12-03,Apple Health,4311.0,0.0,2972.0,0.0
2016-12-04,Apple Health,780.0,0.0,571.0,0.0
2016-12-05,Apple Health,7127.0,0.0,4762.0,0.0
2016-12-06,Apple Health,216.0,0.0,158.0,0.0
2016-12-07,Apple Health,3918.0,0.0,2724.0,0.0
2016-12-08,Apple Health,6205.0,0.0,4364.0,0.0
2016-12-09,Apple Health,10451.0,0.0,7742.0,0.0
2016-12-10,Apple Health,1629.0,0.0,1089.0,0.0
2016-12-11,Apple Health,812.0,0.0,562.0,0.0
2016-12-12,Apple Health,11027.0,0.0,8159.0,0.0
2016-12-13,Apple Health,3794.0,0.0,2630.0,0.0
2016-12-14,Apple Health,8249.0,0.0,6012.0,0.0
2016-12-15,Apple Health,6460.0,0.0,4555.0,0.0
2016-12-16,Apple Health,4487.0,0.0,3117.0,0.0
2016-12-17,Apple Health,2514.0,0.0,1836.0,0.0
2016-12-18,Apple Health,71.0,0.0,48.0,0.0
2016-12-19,Apple Health,9998.0,0.0,6947.0,0.0
2016-12-20,Apple Health,8587.0,0.0,5607.0,0.0
2016-12-21,Apple Health,7528.0,0.0,5240.0,0.0
2016-12-22,Apple Health,6529.0,0.0,4673.0,0.0
2016-12-23,Apple Health,4971.0,0.0,3288.0,0.0
2016-12-24,Apple Health,37.0,0.0,24.0,0.0
2016-12-25,Apple Health,613.0,0.0,434.0,0.0
2016-12-26,Apple Health,5374.0,0.0,3638.0,0.0
2016-12-27,Apple Health,9610.0,0.0,6926.0,0.0
2016-12-28,Apple Health,6959.0,0.0,4937.0,0.0
2016-12-29,Apple Health,6746.0,0.0,4702.0,0.0
2016-12-30,Apple Health,6398.0,0.0,4442.0,0.0
2016-12-31,Apple Health,7552.0,0.0,5392.0,0.0
2017-01-01,Apple Health,274.0,0.0,202.0,0.0
2017-01-02,Apple Health,5588.0,0.0,4165.0,0.0
2017-01-03,Apple Health,10096.0,0.0,6614.0,0.0
2017-01-04,Apple Health,8481.0,0.0,5875.0,0.0
2017-01-05,Apple Health,6011.0,0.0,3871.0,0.0
2017-01-06,Apple Health,8723.0,0.0,5507.0,0.0
2017-01-07,Apple Health,3153.0,0.0,2166.0,0.0
2017-01-08,Apple Health,3993.0,0.0,2886.0,0.0
2017-01-09,Apple Health,4977.0,0.0,3358.0,0.0
2017-01-10,Apple Health,5699.0,0.0,3969.0,0.0
2017-01-11,Apple Health,5885.0,0.0,4216.0,0.0
2017-01-12,Apple Health,6139.0,0.0,4418.0,0.0
2017-01-13,Apple Health,4624.0,0.0,3367.0,0.0
2017-01-14,Apple Health,69.0,0.0,47.0,0.0
2017-01-15,Apple Health,474.0,0.0,322.0,0.0
2017-01-16,Apple Health,7328.0,0.0,5495.0,0.0
2017-01-17,Apple Health,7904.0,0.0,5820.0,0.0
2017-01-18,Apple Health,5401.0,0.0,3880.0,0.0
2017-01-19,Apple Health,6685.0,0.0,4287.0,0.0
2017-01-20,Apple Health,6743.0,0.0,4840.0,0.0
2017-01-21,Apple Health,2388.0,0.0,1727.0,0.0
2017-01-22,Apple Health,11525.0,0.0,8303.0,0.0
2017-01-23,Apple Health,12695.0,0.0,8980.0,0.0
2017-01-24,Apple Health,10882.0,0.0,7892.0,0.0
2017-01-25,Apple Health,3260.0,0.0,2188.0,0.0
2017-01-26,Apple Health,7006.0,0.0,5056.0,0.0
2017-01-27,Apple Health,3686.0,0.0,2592.0,0.0
2017-01-28,Apple Health,775.0,0.0,535.0,0.0
2017-01-29,Apple Health,66.0,0.0,44.0,0.0
2017-01-30,Apple Health,168.0,0.0,123.0,0.0
2017-01-31,Apple Health,7640.0,0.0,5505.0,0.0
2017-02-01,Apple Health,7724.0,0.0,5385.0,0.0
2017-02-02,Apple Health,12557.0,0.0,9113.0,0.0
2017-02-03,Apple Health,5819.0,0.0,4068.0,0.0
2017-02-04,Apple Health,69.0,0.0,47.0,0.0
2017-02-05,Apple Health,1700.0,0.0,1221.0,0.0
2017-02-06,Apple Health,6901.0,0.0,4783.0,0.0
2017-02-07,Apple Health,5228.0,0.0,3476.0,0.0
2017-02-08,Apple Health,5844.0,0.0,3793.0,0.0
2017-02-09,Apple Health,7895.0,0.0,5177.0,0.0
2017-02-10,Apple Health,2873.0,0.0,2053.0,0.0
2017-02-11,Apple Health,640.0,0.0,458.0,0.0
2017-02-12,Apple Health,755.0,0.0,545.0,0.0
2017-02-13,Apple Health,2733.0,0.0,1808.0,0.0
2017-02-14,Apple Health,2604.0,0.0,1763.0,0.0
2017-02-15,Apple Health,3961.0,0.0,2592.0,0.0
2017-02-16,Apple Health,5772.0,0.0,4047.0,0.0
2017-02-17,Apple Health,4398.0,0.0,3065.0,0.0
2017-02-18,Apple Health,1071.0,0.0,787.0,0.0
2017-02-19,Apple Health,1109.0,0.0,738.0,0.0
2017-02-20,Apple Health,2768.0,0.0,1713.0,0.0
2017-02-21,Apple Health,5533.0,0.0,3815.0,0.0
2017-02-22,Apple Health,2191.0,0.0,1430.0,0.0
2017-02-23,Apple Health,4274.0,0.0,2946.0,0.0
2017-02-24,Apple Health,3051.0,0.0,2241.0,0.0
2017-02-25,Apple Health,2074.0,0.0,1432.0,0.0
2017-02-26,Apple Health,766.0,0.0,544.0,0.0
2017-02-27,Apple Health,8363.0,0.0,6057.0,0.0
2017-02-28,Apple Health,3837.0,0.0,2663.0,0.0
2017-03-01,Apple Health,2841.0,0.0,1851.0,0.0
2017-03-02,Apple Health,5559.0,0.0,3707.0,0.0
2017-03-03,Apple Health,6470.0,0.0,4776.0,0.0
2017-03-04,Apple Health,8276.0,0.0,6011.0,0.0
2017-03-05,Apple Health,321.0,0.0,225.0,0.0
2017-03-06,Apple Health,2349.0,0.0,1612.0,0.0
2017-03-07,Apple Health,5946.0,0.0,4377.0,0.0
2017-03-08,Apple Health,2691.0,0.0,1795.0,0.0
2017-03-09,Apple Health,7082.0,0.0,4872.0,0.0
2017-03-10,Apple Health,8681.0,0.0,6051.0,0.0
2017-03-11,Apple Health,6972.0,0.0,4963.0,0.0
2017-03-12,Apple Health,4308.0,0.0,2968.0,0.0
2017-03-13,Apple Health,3308.0,0.0,2056.0,0.0
2017-03-14,Apple Health,6032.0,0.0,3859.0,0.0
2017-03-15,Apple Health,6438.0,0.0,4610.0,0.0
2017-03-16,Apple Health,4108.0,0.0,2758.0,0.0
2017-03-17,Apple Health,7866.0,0.0,5812.0,0.0
2017-03-18,Apple Health,1531.0,0.0,1108.0,0.0
2017-03-19,Apple Health,73.0,0.0,53.0,0.0
2017-03-20,Apple Health,5084.0,0.0,3604.0,0.0
2017-03-21,Apple Health,5881.0,0.0,3933.0,0.0
2017-03-22,Apple Health,5956.0,0.0,4277.0,0.0
2017-03-23,Apple Health,6001.0,0.0,3834.0,0.0
2017-03-24,Apple Health,4730.0,0.0,3415.0,0.0
2017-03-25,Apple Health,2316.0,0.0,1712.0,0.0
2017-03-26,Apple Health,4029.0,0.0,2754.0,0.0
2017-03-27,Apple Health,3921.0,0.0,2476.0,0.0
2017-03-28,Apple Health,3079.0,0.0,2198.0,0.0
2017-03-29,Apple Health,5948.0,0.0,3863.0,0.0
2017-03-30,Apple Health,5225.0,0.0,3766.0,0.0
2017-03-31,Apple Health,5054.0,0.0,3160.0,0.0
2017-04-01,Apple Health,4928.0,0.0,3497.0,0.0
2017-04-02,Apple Health,4406.0,0.0,2950.0,0.0
2017-04-03,Apple Health,5897.0,0.0,3869.0,0.0
2017-04-04,Apple Health,4358.0,0.0,2846.0,0.0
2017-04-05,Apple Health,2790.0,0.0,1824.0,0.0
2017-04-06,Apple Health,3646.0,0.0,2343.0,0.0
2017-04-07,Apple Health,7449.0,0.0,5254.0,0.0
2017-04-08,Apple Health,168.0,0.0,120.0,0.0
2017-04-09,Apple Health,2121.0,0.0,1508.0,0.0
2017-04-10,Apple Health,6942.0,0.0,4509.0,0.0
2017-04-11,Apple Health,10170.0,0.0,6716.0,0.0
2017-04-12,Apple Health,4052.0,0.0,2693.0,0.0
2017-04-13,Apple Health,4011.0,0.0,2509.0,0.0
2017-04-14,Apple Health,2681.0,0.0,1934.0,0.0
2017-04-15,Apple Health,2526.0,0.0,1756.0,0.0
2017-04-16,Apple Health,88.0,0.0,63.0,0.0
2017-04-17,Apple Health,5067.0,0.0,3319.0,0.0
2017-04-18,Apple Health,10171.0,0.0,6771.0,0.0
2017-04-19,Apple Health,4784.0,0.0,3490.0,0.0
2017-04-20,Apple Health,3192.0,0.0,2221.0,0.0
2017-04-21,Apple Health,3110.0,0.0,2214.0,0.0
2017-04-22,Apple Health,1085.0,0.0,737.0,0.0
2017-04-23,Apple Health,134.0,0.0,93.0,0.0
2017-04-24,Apple Health,4865.0,0.0,3044.0,0.0
2017-04-25,Apple Health,3312.0,0.0,2251.0,0.0
2017-04-26,Apple Health,4970.0,0.0,3181.0,0.0
2017-04-27,Apple Health,3455.0,0.0,2205.0,0.0
2017-04-28,Apple Health,4467.0,0.0,3138.0,0.0
2017-04-29,Apple Health,4839.0,0.0,3300.0,0.0
2017-04-30,Apple Health,1071.0,0.0,723.0,0.0
2017-05-01,Apple Health,2420.0,0.0,1516.0,0.0
2017-05-02,Apple Health,5663.0,0.0,3724.0,0.0
2017-05-03,Apple Health,4869.0,0.0,3485.0,0.0
2017-05-04,Apple Health,2982.0,0.0,1821.0,0.0
2017-05-05,Apple Health,6480.0,0.0,4268.0,0.0
2017-05-06,Apple Health,199.0,0.0,149.0,0.0
2017-05-07,Apple Health,1393.0,0.0,895.0,0.0
2017-05-08,Apple Health,6151.0,0.0,3952.0,0.0
2017-05-09,Apple Health,3110.0,0.0,2111.0,0.0
2017-05-10,Apple Health,7107.0,0.0,5005.0,0.0
2017-05-11,Apple Health,4296.0,0.0,2872.0,0.0
2017-05-12,Apple Health,7214.0,0.0,4833.0,0.0
2017-05-13,Apple Health,4550.0,0.0,3247.0,0.0
2017-05-14,Apple Health,1205.0,0.0,795.0,0.0
2017-05-15,Apple Health,4856.0,0.0,2949.0,0.0
2017-05-16,Apple Health,3638.0,0.0,2616.0,0.0
2017-05-17,Apple Health,5641.0,0.0,3827.0,0.0
2017-05-18,Apple Health,9578.0,0.0,6076.0,0.0
2017-05-19,Apple Health,3651.0,0.0,2500.0,0.0
2017-05-20,Apple Health,200.0,0.0,140.0,0.0
2017-05-21,Apple Health,2382.0,0.0,1437.0,0.0
2017-05-22,Apple Health,5810.0,0.0,3770.0,0.0
2017-05-23,Apple Health,3846.0,0.0,2473.0,0.0
2017-05-24,Apple Health,2884.0,0.0,1924.0,0.0
2017-05-25,Apple Health,6626.0,0.0,4656.0,0.0
2017-05-26,Apple Health,7702.0,0.0,5095.0,0.0
2017-05-27,Apple Health,4167.0,0.0,2664.0,0.0
2017-05-28,Apple Health,6134.0,0.0,3946.0,0.0
2017-05-29,Apple Health,2914.0,0.0,2011.0,0.0
2017-05-30,Apple Health,6511.0,0.0,4362.0,0.0
2017-05-31,Apple Health,4477.0,0.0,3237.0,0.0
2017-06-01,Apple Health,8724.0,0.0,6061.0,0.0
2017-06-02,Apple Health,5160.0,0.0,3469.0,0.0
2017-06-03,Apple Health,2657.0,0.0,1715.0,0.0
2017-06-04,Apple Health,2198.0,0.0,1506.0,0.0
2017-06-05,Apple Health,2975.0,0.0,2043.0,0.0
2017-06-06,Apple Health,1550.0,0.0,1063.0,0.0
2017-06-07,Apple Health,3380.0,0.0,2402.0,0.0
2017-06-08,Apple Health,4750.0,0.0,3336.0,0.0
2017-06-09,Apple Health,3981.0,0.0,2826.0,0.0
2017-06-10,Apple Health,4483.0,0.0,2892.0,0.0
2017-06-11,Apple Health,991.0,0.0,725.0,0.0
2017-06-12,Apple Health,1608.0,0.0,1121.0,0.0
2017-06-13,Apple Health,5091.0,0.0,3742.0,0.0
2017-06-14,Apple Health,3080.0,0.0,2165.0,0.0
2017-06-15,Apple Health,3232.0,0.0,2238.0,0.0
2017-06-16,Apple Health,5349.0,0.0,3466.0,0.0
2017-06-17,Apple Health,3630.0,0.0,2385.0,0.0
2017-06-18,Apple Health,861.0,0.0,597.0,0.0
2017-06-19,Apple Health,4024.0,0.0,2658.0,0.0
2017-06-20,Apple Health,3703.0,0.0,2594.0,0.0
2017-06-21,Apple Health,6531.0,0.0,4463.0,0.0
2017-06-22,Apple Health,4436.0,0.0,3075.0,0.0
2017-06-23,Apple Health,5612.0,0.0,3988.0,0.0
2017-06-24,Apple Health,3664.0,0.0,2346.0,0.0
2017-06-25,Apple Health,878.0,0.0,585.0,0.0
2017-06-26,Apple Health,1284.0,0.0,840.0,0.0
2017-06-27,Apple Health,3434.0,0.0,2412.0,0.0
2017-06-28,Apple Health,5817.0,0.0,4164.0,0.0
2017-06-29,Apple Health,3492.0,0.0,2341.0,0.0
2017-06-30,Apple Health,6433.0,0.0,4392.0,0.0
2017-07-01,Apple Health,564.0,0.0,362.0,0.0
2017-07-02,Apple Health,109.0,0.0,80.0,0.0
2017-07-03,Apple Health,5057.0,0.0,3359.0,0.0
2017-07-04,Apple Health,6598.0,0.0,4739.0,0.0
2017-07-05,Apple Health,5126.0,0.0,3329.0,0.0
2017-07-06,Apple Health,4456.0,0.0,2870.0,0.0
2017-07-07,Apple Health,10506.0,0.0,6528.0,0.0
2017-07-08,Apple Health,9278.0,0.0,6495.0,0.0
2017-07-09,Apple Health,2799.0,0.0,1839.0,0.0
2017-07-10,Apple Health,3004.0,0.0,1926.0,0.0
2017-07-11,Apple Health,6581.0,0.0,4587.0,0.0
2017-07-12,Apple Health,3603.0,0.0,2390.0,0.0
2017-07-13,Apple Health,5764.0,0.0,3841.0,0.0
2017-07-14,Apple Health,7897.0,0.0,5486.0,0.0
2017-07-15,Apple Health,44.0,0.0,32.0,0.0
2017-07-16,Apple Health,1341.0,0.0,843.0,0.0
2017-07-17,Apple Health,3762.0,0.0,2492.0,0.0
2017-07-18,Apple Health,5596.0,0.0,3718.0,0.0
2017-07-19,Apple Health,6656.0,0.0,4511.0,0.0
2017-07-20,Apple Health,8076.0,0.0,5037.0,0.0
2017-07-21,Apple Health,17968.0,0.0,12816.0,0.0
2017-07-22,Apple Health,15436.0,0.0,9938.0,0.0
2017-07-23,Apple Health,12194.0,0.0,8377.0,0.0
2017-07-24,Apple Health,1753.0,0.0,1111.0,0.0
2017-07-25,Apple Health,3165.0,0.0,2315.0,0.0
2017-07-26,Apple Health,4995.0,0.0,3314.0,0.0
2017-07-27,Apple Health,8472.0,0.0,5619.0,0.0
2017-07-28,Apple Health,4406.0,0.0,2961.0,0.0
2017-07-29,Apple Health,1980.0,0.0,1410.0,0.0
2017-07-30,Apple Health,1321.0,0.0,977.0,0.0
2017-07-31,Apple Health,2372.0,0.0,1547.0,0.0
2017-08-01,Apple Health,10977.0,0.0,7532.0,0.0
2017-08-02,Apple Health,4874.0,0.0,3514.0,0.0
2017-08-03,Apple Health,4214.0,0.0,2598.0,0.0
2017-08-04,Apple Health,7689.0,0.0,5473.0,0.0
2017-08-05,Apple Health,8823.0,0.0,5886.0,0.0
2017-08-06,Apple Health,748.0,0.0,530.0,0.0
2017-08-07,Apple Health,3712.0,0.0,2514.0,0.0
2017-08-08,Apple Health,1703.0,0.0,1220.0,0.0
2017-08-09,Apple Health,4402.0,0.0,3133.0,0.0
2017-08-10,Apple Health,5138.0,0.0,3375.0,0.0
2017-08-11,Apple Health,3569.0,0.0,2606.0,0.0
2017-08-12,Apple Health,2271.0,0.0,1629.0,0.0
2017-08-13,Apple Health,2329.0,0.0,1475.0,0.0
2017-08-14,Apple Health,2264.0,0.0,1415.0,0.0
2017-08-15,Apple Health,2503.0,0.0,1550.0,0.0
2017-08-16,Apple Health,1998.0,0.0,1377.0,0.0
2017-08-17,Apple Health,5420.0,0.0,3794.0,0.0
2017-08-18,Apple Health,4450.0,0.0,3053.0,0.0
2017-08-19,Apple Health,1937.0,0.0,1406.0,0.0
2017-08-20,Apple Health,729.0,0.0,518.0,0.0
2017-08-21,Apple Health,6759.0,0.0,5000.0,0.0
2017-08-22,Apple Health,5527.0,0.0,3615.0,0.0
2017-08-23,Apple Health,5203.0,0.0,3674.0,0.0
2017-08-24,Apple Health,2862.0,0.0,2050.0,0.0
2017-08-25,Apple Health,9701.0,0.0,7083.0,0.0
2017-08-26,Apple Health,7862.0,0.0,5614.0,0.0
2017-08-27,Apple Health,160.0,0.0,117.0,0.0
2017-08-28,Apple Health,3272.0,0.0,2374.0,0.0
2017-08-29,Apple Health,5203.0,0.0,3509.0,0.0
2017-08-30,Apple Health,4742.0,0.0,3373.0,0.0
2017-08-31,Apple Health,8788.0,0.0,6178.0,0.0
2017-09-01,Apple Health,5504.0,0.0,3940.0,0.0
2017-09-02,Apple Health,135.0,0.0,96.0,0.0
2017-09-03,Apple Health,1483.0,0.0,937.0,0.0
2017-09-04,Apple Health,3182.0,0.0,2079.0,0.0
2017-09-05,Apple Health,3799.0,0.0,2732.0,0.0
2017-09-06,Apple Health,5719.0,0.0,4025.0,0.0
2017-09-07,Apple Health,2212.0,0.0,1495.0,0.0
2017-09-08,Apple Health,7268.0,0.0,4952.0,0.0
2017-09-09,Apple Health,480.0,0.0,363.0,0.0
2017-09-10,Apple Health,5896.0,0.0,4113.0,0.0
2017-09-11,Apple Health,4176.0,0.0,2838.0,0.0
2017-09-12,Apple Health,5722.0,0.0,4045.0,0.0
2017-09-13,Apple Health,6604.0,0.0,4830.0,0.0
2017-09-14,Apple Health,8162.0,0.0,5143.0,0.0
2017-09-15,Apple Health,10008.0,0.0,6753.0,0.0
2017-09-16,Apple Health,8958.0,0.0,6085.0,0.0
2017-09-17,Apple Health,10914.0,0.0,7538.0,0.0
2017-09-18,Apple Health,5026.0,0.0,3118.0,0.0
2017-09-19,Apple Health,3660.0,0.0,2372.0,0.0
2017-09-20,Apple Health,19524.0,0.0,13336.0,0.0
2017-09-21,Apple Health,21081.0,0.0,14882.0,0.0
2017-09-22,Apple Health,18554.0,0.0,12935.0,0.0
2017-09-23,Apple Health,15440.0,0.0,10481.0,0.0
2017-09-24,Apple Health,2296.0,0.0,1486.0,0.0
2017-09-25,Apple Health,4390.0,0.0,2860.0,0.0
2017-09-26,Apple Health,6054.0,0.0,4112.0,0.0
2017-09-27,Apple Health,6512.0,0.0,4652.0,0.0
2017-09-28,Apple Health,6667.0,0.0,4699.0,0.0
2017-09-29,Apple Health,10283.0,0.0,6673.0,0.0
2017-09-30,Apple Health,5934.0,0.0,4324.0,0.0
2017-10-01,Apple Health,1332.0,0.0,932.0,0.0
2017-10-02,Apple Health,7133.0,0.0,4641.0,0.0
2017-10-03,Apple Health,7675.0,0.0,5349.0,0.0
2017-10-04,Apple Health,648.0,0.0,440.0,0.0
2017-10-05,Apple Health,7118.0,0.0,4987.0,0.0
2017-10-06,Apple Health,193.0,0.0,141.0,0.0
2017-10-07,Apple Health,642.0,0.0,459.0,0.0
2017-10-08,Apple Health,1420.0,0.0,994.0,0.0
2017-10-09,Apple Health,3873.0,0.0,2602.0,0.0
2017-10-10,Apple Health,5373.0,0.0,3339.0,0.0
2017-10-11,Apple Health,7047.0,0.0,4238.0,0.0
2017-10-12,Apple Health,5386.0,0.0,3921.0,0.0
2017-10-13,Apple Health,3519.0,0.0,2514.0,0.0
2017-10-14,Apple Health,201.0,0.0,144.0,0.0
2017-10-15,Apple Health,891.0,0.0,567.0,0.0
2017-10-16,Apple Health,5081.0,0.0,3317.0,0.0
2017-10-17,Apple Health,9442.0,0.0,6572.0,0.0
2017-10-18,Apple Health,4338.0,0.0,2922.0,0.0
2017-10-19,Apple Health,5258.0,0.0,3415.0,0.0
2017-10-20,Apple Health,4407.0,0.0,3028.0,0.0
2017-10-21,Apple Health,3562.0,0.0,2588.0,0.0
2017-10-22,Apple Health,3439.0,0.0,2380.0,0.0
2017-10-23,Apple Health,2570.0,0.0,1633.0,0.0
2017-10-24,Apple Health,3545.0,0.0,2259.0,0.0
2017-10-25,Apple Health,3859.0,0.0,2790.0,0.0
2017-10-26,Apple Health,1023.0,0.0,734.0,0.0
2017-10-27,Apple Health,4076.0,0.0,2710.0,0.0
2017-10-28,Apple Health,2932.0,0.0,1913.0,0.0
2017-10-29,Apple Health,136.0,0.0,98.0,0.0
2017-10-30,Apple Health,7378.0,0.0,4780.0,0.0
