StartTime,EndTime,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-12-03 14:30:00,2025-12-03 14:45:00,Apple Health,13.0,3.2,8.8,3.0
2025-12-03 14:45:00,2025-12-03 15:00:00,Apple Health,106.0,3.8,65.7,3.0
2025-12-03 15:30:00,2025-12-03 15:45:00,Apple Health,108.0,6.9,75.8,6.0
2025-12-03 16:30:00,2025-12-03 16:45:00,Apple Health,15.0,4.3,10.8,4.0
2025-12-03 16:45:00,2025-12-03 17:00:00,Apple Health,247.0,6.7,173.2,6.0
2025-12-03 17:00:00,2025-12-03 17:15:00,Apple Health,694.0,25.1,506.1,24.0
2025-12-03 17:15:00,2025-12-03 17:30:00,Apple Health,12.0,8.0,8.5,7.0
2025-12-03 17:30:00,2025-12-03 17:45:00,Apple Health,101.0,1.8,68.3,1.0
2025-12-03 17:45:00,2025-12-03 18:00:00,Apple Health,166.0,9.1,109.7,8.0
2025-12-03 18:00:00,2025-12-03 18:15:00,Apple Health,712.0,20.8,493.8,20.0
2025-12-03 18:15:00,2025-12-03 18:30:00,Apple Health,247.0,16.9,142.9,16.0
2025-12-03 18:30:00,2025-12-03 18:45:00,Apple Health,377.0,19.8,296.1,19.0
2025-12-03 19:00:00,2025-12-03 19:15:00,Apple Health,19.0,5.6,21.6,5.0
2025-12-03 19:15:00,2025-12-03 19:30:00,Apple Health,24.0,6.5,11.5,6.0
2025-12-03 19:30:00,2025-12-03 19:45:00,Apple Health,2.0,4.2,1.4,4.0
2025-12-03 19:45:00,2025-12-03 20:00:00,Apple Health,3.0,4.3,2.0,4.0
2025-12-03 20:00:00,2025-12-03 20:15:00,Apple Health,41.0,6.0,31.8,5.0
2025-12-03 20:15:00,2025-12-03 20:30:00,Apple Health,20.0,4.4,18.1,4.0
2025-12-03 20:30:00,2025-12-03 20:45:00,Apple Health,39.0,8.6,27.8,8.0
2025-12-03 20:45:00,2025-12-03 21:00:00,Apple Health,345.0,16.7,234.7,16.0
2025-12-03 21:15:00,2025-12-03 21:30:00,Apple Health,7.0,3.6,4.7,3.0
2025-12-03 21:30:00,2025-12-03 21:45:00,Apple Health,9.0,4.0,6.4,3.0
2025-12-03 21:45:00,2025-12-03 22:00:00,Apple Health,40.0,5.3,28.9,5.0
2025-12-03 22:00:00,2025-12-03 22:15:00,Apple Health,10.0,4.3,6.8,4.0
2025-12-03 22:15:00,2025-12-03 22:30:00,Apple Health,65.0,6.3,47.6,6.0
2025-12-03 22:30:00,2025-12-03 22:45:00,Apple Health,8.0,2.8,5.4,2.0
2025-12-03 23:00:00,2025-12-03 23:15:00,Apple Health,592.0,17.8,315.3,17.0
2025-12-03 23:15:00,2025-12-03 23:30:00,Apple Health,38.0,12.9,126.5,12.0
2025-12-03 23:30:00,2025-12-03 23:45:00,Apple Health,779.0,37.8,669.1,37.0
2025-12-03 23:45:00,2025-12-04 00:00:00,Apple Health,420.0,19.7,267.4,19.0
2025-12-04 01:15:00,2025-12-04 01:30:00,Apple Health,18.0,0.6,12.4,0.0
2025-12-04 10:15:00,2025-12-04 10:30:00,Apple Health,9.0,0.2,6.1,0.0
2025-12-04 11:00:00,2025-12-04 11:15:00,Apple Health,18.0,0.3,13.5,0.0
2025-12-04 13:15:00,2025-12-04 13:30:00,Apple Health,85.0,5.4,61.4,5.0
2025-12-04 13:30:00,2025-12-04 13:45:00,Apple Health,134.0,6.5,102.1,6.0
2025-12-04 13:45:00,2025-12-04 14:00:00,Apple Health,317.0,13.1,229.0,12.0
2025-12-04 14:00:00,2025-12-04 14:15:00,Apple Health,820.0,34.4,613.5,33.0
2025-12-04 14:15:00,2025-12-04 14:30:00,Apple Health,1793.0,68.0,1383.9,66.0
2025-12-04 14:30:00,2025-12-04 14:45:00,Apple Health,1799.0,67.9,1410.7,66.0
2025-12-04 14:45:00,2025-12-04 15:00:00,Apple Health,1762.0,67.3,1378.7,66.0
2025-12-04 15:00:00,2025-12-04 15:15:00,Apple Health,1760.0,68.8,1415.3,67.0
2025-12-04 15:15:00,2025-12-04 15:30:00,Apple Health,1799.0,68.2,1440.6,66.0
2025-12-04 15:30:00,2025-12-04 15:45:00,Apple Health,1674.0,64.0,1335.9,62.0
2025-12-04 15:45:00,2025-12-04 16:00:00,Apple Health,1798.0,68.1,1443.2,66.0
2025-12-04 16:00:00,2025-12-04 16:15:00,Apple Health,1783.0,75.1,1425.2,73.0
2025-12-04 16:15:00,2025-12-04 16:30:00,Apple Health,1690.0,72.8,1291.1,71.0
2025-12-04 16:30:00,2025-12-04 16:45:00,Apple Health,1755.0,70.7,1396.4,69.0
2025-12-04 16:45:00,2025-12-04 17:00:00,Apple Health,1770.0,73.5,1424.0,72.0
2025-12-04 17:00:00,2025-12-04 17:15:00,Apple Health,1718.0,75.8,1353.1,74.0
2025-12-04 17:15:00,2025-12-04 17:30:00,Apple Health,1770.0,78.1,1403.9,76.0
2025-12-04 17:30:00,2025-12-04 17:45:00,Apple Health,1747.0,83.1,1424.7,81.0
2025-12-04 17:45:00,2025-12-04 18:00:00,Apple Health,1574.0,76.8,1199.3,75.0
2025-12-04 18:00:00,2025-12-04 18:15:00,Apple Health,1688.0,75.9,1417.9,74.0
2025-12-04 18:15:00,2025-12-04 18:30:00,Apple Health,709.0,32.2,495.6,31.0
2025-12-04 18:45:00,2025-12-04 19:00:00,Apple Health,34.0,5.0,23.7,4.0
2025-12-04 19:15:00,2025-12-04 19:30:00,Apple Health,62.0,5.2,44.7,5.0
2025-12-04 20:15:00,2025-12-04 20:30:00,Apple Health,8.0,1.2,5.9,1.0
2025-12-04 21:45:00,2025-12-04 22:00:00,Apple Health,148.0,8.7,111.2,8.0
2025-12-04 22:00:00,2025-12-04 22:15:00,Apple Health,145.0,5.7,104.6,5.0
2025-12-05 06:45:00,2025-12-05 07:00:00,Apple Health,288.0,11.7,214.7,11.0
2025-12-05 07:00:00,2025-12-05 07:15:00,Apple Health,75.0,5.0,55.5,4.0
2025-12-05 07:15:00,2025-12-05 07:30:00,Apple Health,227.0,8.5,180.8,8.0
2025-12-05 07:30:00,2025-12-05 07:45:00,Apple Health,959.0,56.3,709.2,55.0
2025-12-05 07:45:00,2025-12-05 08:00:00,Apple Health,110.0,4.5,46.2,4.0
2025-12-05 10:15:00,2025-12-05 10:30:00,Apple Health,73.0,6.6,49.6,6.0
2025-12-05 10:45:00,2025-12-05 11:00:00,Apple Health,233.0,10.6,162.9,10.0
2025-12-05 11:15:00,2025-12-05 11:30:00,Apple Health,249.0,9.2,176.1,9.0
2025-12-05 11:30:00,2025-12-05 11:45:00,Apple Health,20.0,5.9,14.4,5.0
2025-12-05 11:45:00,2025-12-05 12:00:00,Apple Health,157.0,6.3,70.1,6.0
2025-12-05 12:00:00,2025-12-05 12:15:00,Apple Health,1126.0,34.2,775.2,33.0
2025-12-05 12:15:00,2025-12-05 12:30:00,Apple Health,775.0,27.5,555.0,27.0
2025-12-05 13:45:00,2025-12-05 14:00:00,Apple Health,71.0,4.7,47.6,4.0
2025-12-05 14:00:00,2025-12-05 14:15:00,Apple Health,136.0,11.0,106.1,10.0
2025-12-05 14:15:00,2025-12-05 14:30:00,Apple Health,42.0,4.6,29.0,4.0
2025-12-05 14:30:00,2025-12-05 14:45:00,Apple Health,40.0,4.4,27.5,4.0
2025-12-05 15:00:00,2025-12-05 15:15:00,Apple Health,60.0,3.9,42.6,3.0
2025-12-05 15:15:00,2025-12-05 15:30:00,Apple Health,18.0,3.5,12.2,3.0
2025-12-05 15:30:00,2025-12-05 15:45:00,Apple Health,48.0,2.9,34.8,2.0
2025-12-05 16:15:00,2025-12-05 16:30:00,Apple Health,301.0,11.5,215.7,11.0
2025-12-05 16:45:00,2025-12-05 17:00:00,Apple Health,596.0,16.2,436.8,15.0
2025-12-05 17:00:00,2025-12-05 17:15:00,Apple Health,190.0,11.6,139.8,11.0
2025-12-05 17:15:00,2025-12-05 17:30:00,Apple Health,874.0,38.6,650.1,37.0
2025-12-05 17:30:00,2025-12-05 17:45:00,Apple Health,1387.0,45.1,924.1,44.0
2025-12-05 17:45:00,2025-12-05 18:00:00,Apple Health,1474.0,46.9,1039.7,46.0
2025-12-05 18:00:00,2025-12-05 18:15:00,Apple Health,1142.0,43.4,826.1,42.0
2025-12-05 18:15:00,2025-12-05 18:30:00,Apple Health,628.0,31.6,425.1,31.0
2025-12-05 18:30:00,2025-12-05 18:45:00,Apple Health,635.0,24.9,388.3,24.0
2025-12-05 18:45:00,2025-12-05 19:00:00,Apple Health,9.0,5.5,6.3,5.0
2025-12-05 19:00:00,2025-12-05 19:15:00,Apple Health,25.0,4.6,18.8,4.0
2025-12-05 19:30:00,2025-12-05 19:45:00,Apple Health,16.0,5.9,11.2,5.0
2025-12-05 20:00:00,2025-12-05 20:15:00,Apple Health,19.0,7.3,23.9,7.0
2025-12-05 20:15:00,2025-12-05 20:30:00,Apple Health,637.0,24.6,418.7,24.0
2025-12-05 20:30:00,2025-12-05 20:45:00,Apple Health,883.0,38.9,539.6,38.0
2025-12-05 20:45:00,2025-12-05 21:00:00,Apple Health,981.0,41.2,678.1,40.0
2025-12-05 21:00:00,2025-12-05 21:15:00,Apple Health,1065.0,40.3,688.9,39.0
2025-12-05 21:15:00,2025-12-05 21:30:00,Apple Health,1399.0,56.6,1050.8,55.0
2025-12-05 21:30:00,2025-12-05 21:45:00,Apple Health,1429.0,54.7,1008.7,53.0
2025-12-05 21:45:00,2025-12-05 22:00:00,Apple Health,1375.0,45.9,857.7,45.0
2025-12-05 22:00:00,2025-12-05 22:15:00,Apple Health,930.0,64.4,689.0,63.0
2025-12-05 22:15:00,2025-12-05 22:30:00,Apple Health,127.0,9.3,70.1,9.0
2025-12-05 22:45:00,2025-12-05 23:00:00,Apple Health,9.0,3.2,6.3,3.0
2025-12-05 23:00:00,2025-12-05 23:15:00,Apple Health,30.0,4.7,21.1,4.0
2025-12-06 01:15:00,2025-12-06 01:30:00,Apple Health,8.0,0.4,5.6,0.0
2025-12-06 08:00:00,2025-12-06 08:15:00,Apple Health,8.0,1.8,5.6,1.0
2025-12-06 08:30:00,2025-12-06 08:45:00,Apple Health,18.0,1.6,12.6,1.0
2025-12-06 10:00:00,2025-12-06 10:15:00,Apple Health,16.0,4.4,11.1,4.0
2025-12-06 10:15:00,2025-12-06 10:30:00,Apple Health,8.0,4.6,5.6,4.0
2025-12-06 10:30:00,2025-12-06 10:45:00,Apple Health,10.0,4.1,8.0,4.0
2025-12-06 11:00:00,2025-12-06 11:15:00,Apple Health,15.0,3.1,10.5,3.0
2025-12-06 12:00:00,2025-12-06 12:15:00,Apple Health,43.0,2.6,31.9,2.0
2025-12-06 12:15:00,2025-12-06 12:30:00,Apple Health,212.0,14.3,156.7,14.0
2025-12-06 12:30:00,2025-12-06 12:45:00,Apple Health,446.0,17.0,312.3,16.0
2025-12-06 12:45:00,2025-12-06 13:00:00,Apple Health,1454.0,44.9,1008.6,44.0
2025-12-06 13:00:00,2025-12-06 13:15:00,Apple Health,1670.0,56.7,1209.8,55.0
2025-12-06 13:15:00,2025-12-06 13:30:00,Apple Health,6.0,0.8,2.3,0.0
2025-12-06 13:30:00,2025-12-06 13:45:00,Apple Health,16.0,0.3,12.0,0.0
2025-12-06 13:45:00,2025-12-06 14:00:00,Apple Health,28.0,2.0,14.8,1.0
2025-12-06 14:00:00,2025-12-06 14:15:00,Apple Health,354.0,14.5,252.3,14.0
2025-12-06 14:15:00,2025-12-06 14:30:00,Apple Health,131.0,9.1,93.5,8.0
2025-12-06 15:30:00,2025-12-06 15:45:00,Apple Health,135.0,8.4,79.7,8.0
2025-12-06 15:45:00,2025-12-06 16:00:00,Apple Health,162.0,20.1,132.2,19.0
2025-12-06 16:00:00,2025-12-06 16:15:00,Apple Health,727.0,35.5,578.7,34.0
2025-12-06 16:15:00,2025-12-06 16:30:00,Apple Health,273.0,18.1,107.2,17.0
2025-12-06 16:30:00,2025-12-06 16:45:00,Apple Health,627.0,26.8,435.2,26.0
2025-12-06 16:45:00,2025-12-06 17:00:00,Apple Health,949.0,31.0,580.8,30.0
2025-12-06 17:00:00,2025-12-06 17:15:00,Apple Health,850.0,32.2,659.4,31.0
2025-12-06 17:15:00,2025-12-06 17:30:00,Apple Health,66.0,16.6,758.0,16.0
2025-12-06 17:30:00,2025-12-06 17:45:00,Apple Health,229.0,22.5,2419.4,22.0
2025-12-06 17:45:00,2025-12-06 18:00:00,Apple Health,593.0,30.7,847.9,30.0
2025-12-06 18:00:00,2025-12-06 18:15:00,Apple Health,1308.0,59.5,973.5,58.0
2025-12-06 18:15:00,2025-12-06 18:30:00,Apple Health,971.0,40.5,711.3,39.0
2025-12-06 18:30:00,2025-12-06 18:45:00,Apple Health,11.0,10.5,4.4,10.0
2025-12-06 19:00:00,2025-12-06 19:15:00,Apple Health,757.0,34.5,531.7,33.0
2025-12-06 19:15:00,2025-12-06 19:30:00,Apple Health,49.0,6.5,24.7,6.0
2025-12-06 19:30:00,2025-12-06 19:45:00,Apple Health,105.0,3.8,65.6,3.0
2025-12-06 19:45:00,2025-12-06 20:00:00,Apple Health,576.0,37.7,1505.8,37.0
2025-12-06 20:00:00,2025-12-06 20:15:00,Apple Health,23.0,38.8,3417.6,38.0
2025-12-06 20:15:00,2025-12-06 20:30:00,Apple Health,50.0,22.0,1857.3,21.0
2025-12-06 20:30:00,2025-12-06 20:45:00,Apple Health,1261.0,49.6,995.0,48.0
2025-12-06 20:45:00,2025-12-06 21:00:00,Apple Health,910.0,34.3,618.1,33.0
2025-12-06 21:00:00,2025-12-06 21:15:00,Apple Health,1153.0,40.8,668.2,40.0
2025-12-06 21:15:00,2025-12-06 21:30:00,Apple Health,1136.0,47.8,868.9,46.0
2025-12-06 21:30:00,2025-12-06 21:45:00,Apple Health,631.0,19.7,414.5,19.0
2025-12-06 22:45:00,2025-12-06 23:00:00,Apple Health,657.0,28.7,451.1,28.0
2025-12-06 23:00:00,2025-12-06 23:15:00,Apple Health,12.0,3.8,8.4,3.0
2025-12-06 23:15:00,2025-12-06 23:30:00,Apple Health,131.0,4.5,88.6,4.0
2025-12-06 23:30:00,2025-12-06 23:45:00,Apple Health,379.0,17.2,263.2,16.0
2025-12-06 23:45:00,2025-12-07 00:00:00,Apple Health,173.0,10.4,128.1,10.0
2025-12-07 01:15:00,2025-12-07 01:30:00,Apple Health,6.0,1.5,5.2,1.0
2025-12-07 01:30:00,2025-12-07 01:45:00,Apple Health,25.0,2.0,18.9,1.0
2025-12-07 02:30:00,2025-12-07 02:45:00,Apple Health,13.0,0.5,9.1,0.0
2025-12-07 05:15:00,2025-12-07 05:30:00,Apple Health,12.0,0.2,8.2,0.0
2025-12-07 06:30:00,2025-12-07 06:45:00,Apple Health,16.0,0.3,12.8,0.0
2025-12-07 08:30:00,2025-12-07 08:45:00,Apple Health,26.0,0.4,21.0,0.0
2025-12-07 08:45:00,2025-12-07 09:00:00,Apple Health,525.0,19.7,384.3,19.0
2025-12-07 09:00:00,2025-12-07 09:15:00,Apple Health,147.0,4.3,115.8,4.0
2025-12-07 09:15:00,2025-12-07 09:30:00,Apple Health,139.0,5.1,100.6,5.0
2025-12-07 09:30:00,2025-12-07 09:45:00,Apple Health,39.0,2.7,28.0,2.0
2025-12-07 10:00:00,2025-12-07 10:15:00,Apple Health,173.0,6.9,115.5,6.0
2025-12-07 10:30:00,2025-12-07 10:45:00,Apple Health,1244.0,51.4,962.1,50.0
2025-12-07 10:45:00,2025-12-07 11:00:00,Apple Health,1444.0,48.0,1046.0,47.0
2025-12-07 11:00:00,2025-12-07 11:15:00,Apple Health,52.0,4.6,15.7,4.0
2025-12-07 11:45:00,2025-12-07 12:00:00,Apple Health,1421.0,54.5,1019.7,53.0
2025-12-07 12:00:00,2025-12-07 12:15:00,Apple Health,1555.0,62.2,1201.9,61.0
2025-12-07 12:15:00,2025-12-07 12:30:00,Apple Health,1606.0,67.1,1246.1,65.0
2025-12-07 12:30:00,2025-12-07 12:45:00,Apple Health,1189.0,51.5,887.3,50.0
2025-12-07 12:45:00,2025-12-07 13:00:00,Apple Health,1012.0,46.8,808.9,45.0
2025-12-07 13:00:00,2025-12-07 13:15:00,Apple Health,215.0,6.9,169.5,6.0
2025-12-07 13:15:00,2025-12-07 13:30:00,Apple Health,108.0,4.6,89.5,4.0
2025-12-07 13:45:00,2025-12-07 14:00:00,Apple Health,207.0,18.1,147.7,17.0
2025-12-07 14:00:00,2025-12-07 14:15:00,Apple Health,155.0,4.2,112.8,4.0
2025-12-07 14:15:00,2025-12-07 14:30:00,Apple Health,578.0,20.2,419.1,19.0
2025-12-07 16:00:00,2025-12-07 16:15:00,Apple Health,274.0,7.3,208.3,7.0
2025-12-07 16:15:00,2025-12-07 16:30:00,Apple Health,461.0,19.4,354.1,19.0
2025-12-07 17:00:00,2025-12-07 17:15:00,Apple Health,731.0,38.6,573.5,37.0
2025-12-07 17:15:00,2025-12-07 17:30:00,Apple Health,1369.0,70.0,1085.4,68.0
2025-12-07 17:30:00,2025-12-07 17:45:00,Apple Health,1651.0,70.0,1264.2,68.0
2025-12-07 17:45:00,2025-12-07 18:00:00,Apple Health,1705.0,70.0,1291.8,68.0
2025-12-07 18:00:00,2025-12-07 18:15:00,Apple Health,1626.0,70.0,1257.4,68.0
2025-12-07 18:15:00,2025-12-07 18:30:00,Apple Health,1708.0,70.0,1295.0,68.0
2025-12-07 18:30:00,2025-12-07 18:45:00,Apple Health,902.0,51.3,653.1,50.0
2025-12-07 18:45:00,2025-12-07 19:00:00,Apple Health,12.0,0.3,9.1,0.0
2025-12-07 19:30:00,2025-12-07 19:45:00,Apple Health,8.0,0.2,6.1,0.0
2025-12-07 19:45:00,2025-12-07 20:00:00,Apple Health,11.0,0.3,7.9,0.0
2025-12-07 21:45:00,2025-12-07 22:00:00,Apple Health,24.0,0.6,18.5,0.0
2025-12-08 06:30:00,2025-12-08 06:45:00,Apple Health,303.0,9.7,222.0,9.0
2025-12-08 06:45:00,2025-12-08 07:00:00,Apple Health,281.0,10.3,208.4,10.0
2025-12-08 07:00:00,2025-12-08 07:15:00,Apple Health,407.0,27.4,320.0,26.0
2025-12-08 07:15:00,2025-12-08 07:30:00,Apple Health,295.0,10.4,231.7,10.0
2025-12-08 07:30:00,2025-12-08 07:45:00,Apple Health,354.0,14.7,272.5,14.0
2025-12-08 09:00:00,2025-12-08 09:15:00,Apple Health,75.0,5.0,57.1,4.0
2025-12-08 09:15:00,2025-12-08 09:30:00,Apple Health,172.0,7.4,129.3,7.0
2025-12-08 09:30:00,2025-12-08 09:45:00,Apple Health,74.0,2.9,53.7,2.0
2025-12-08 10:00:00,2025-12-08 10:15:00,Apple Health,27.0,0.7,20.6,0.0
2025-12-08 10:30:00,2025-12-08 10:45:00,Apple Health,28.0,0.8,22.8,0.0
2025-12-08 10:45:00,2025-12-08 11:00:00,Apple Health,46.0,1.1,33.1,1.0
2025-12-08 11:00:00,2025-12-08 11:15:00,Apple Health,12.0,2.1,10.1,2.0
2025-12-08 11:15:00,2025-12-08 11:30:00,Apple Health,542.0,19.2,426.0,18.0
2025-12-08 11:30:00,2025-12-08 11:45:00,Apple Health,1459.0,76.8,1224.7,75.0
2025-12-08 11:45:00,2025-12-08 12:00:00,Apple Health,1661.0,76.8,1430.6,75.0
2025-12-08 12:00:00,2025-12-08 12:15:00,Apple Health,1672.0,76.8,1420.0,75.0
2025-12-08 12:15:00,2025-12-08 12:30:00,Apple Health,1451.0,76.8,1200.6,75.0
2025-12-08 12:30:00,2025-12-08 12:45:00,Apple Health,454.0,40.4,353.7,39.0
2025-12-08 12:45:00,2025-12-08 13:00:00,Apple Health,91.0,3.5,71.2,3.0
2025-12-08 17:00:00,2025-12-08 17:15:00,Apple Health,9.0,0.2,4.6,0.0
2025-12-08 17:15:00,2025-12-08 17:30:00,Apple Health,22.0,0.6,16.8,0.0
2025-12-08 17:45:00,2025-12-08 18:00:00,Apple Health,160.0,5.7,128.9,5.0
2025-12-08 18:00:00,2025-12-08 18:15:00,Apple Health,454.0,19.8,366.4,19.0
2025-12-08 18:30:00,2025-12-08 18:45:00,Apple Health,362.0,16.7,280.9,16.0
2025-12-08 19:45:00,2025-12-08 20:00:00,Apple Health,12.0,0.3,9.1,0.0
2025-12-08 20:00:00,2025-12-08 20:15:00,Apple Health,420.0,17.4,320.6,17.0
2025-12-08 21:00:00,2025-12-08 21:15:00,Apple Health,180.0,4.0,133.6,3.0
2025-12-08 21:15:00,2025-12-08 21:30:00,Apple Health,166.0,9.1,125.1,8.0
2025-12-08 22:00:00,2025-12-08 22:15:00,Apple Health,113.0,7.0,86.8,6.0
2025-12-08 22:15:00,2025-12-08 22:30:00,Apple Health,546.0,20.8,413.6,20.0
2025-12-08 22:45:00,2025-12-08 23:00:00,Apple Health,144.0,15.5,110.7,15.0
2025-12-08 23:00:00,2025-12-08 23:15:00,Apple Health,203.0,4.0,152.2,3.0
2025-12-08 23:15:00,2025-12-08 23:30:00,Apple Health,279.0,11.0,227.2,10.0
2025-12-08 23:30:00,2025-12-08 23:45:00,Apple Health,8.0,0.1,4.3,0.0
2025-12-09 08:30:00,2025-12-09 08:45:00,Apple Health,196.0,1.1,159.3,1.0
2025-12-09 08:45:00,2025-12-09 09:00:00,Apple Health,335.0,18.9,270.3,18.0
2025-12-09 09:00:00,2025-12-09 09:15:00,Apple Health,274.0,10.5,214.1,10.0
2025-12-09 09:15:00,2025-12-09 09:30:00,Apple Health,312.0,23.8,251.9,23.0
2025-12-09 09:30:00,2025-12-09 09:45:00,Apple Health,713.0,25.5,562.7,25.0
2025-12-09 10:15:00,2025-12-09 10:30:00,Apple Health,103.0,3.4,68.2,3.0
2025-12-09 10:45:00,2025-12-09 11:00:00,Apple Health,77.0,2.8,50.9,2.0
2025-12-09 12:00:00,2025-12-09 12:15:00,Apple Health,269.0,41.5,205.1,40.0
2025-12-09 12:15:00,2025-12-09 12:30:00,Apple Health,1267.0,69.5,927.5,68.0
2025-12-09 12:30:00,2025-12-09 12:45:00,Apple Health,1719.0,69.5,1321.0,68.0
2025-12-09 12:45:00,2025-12-09 13:00:00,Apple Health,1666.0,69.5,1289.7,68.0
2025-12-09 13:00:00,2025-12-09 13:15:00,Apple Health,1697.0,69.5,1378.5,68.0
2025-12-09 13:15:00,2025-12-09 13:30:00,Apple Health,776.0,67.8,560.6,66.0
2025-12-09 16:15:00,2025-12-09 16:30:00,Apple Health,73.0,2.9,54.7,2.0
2025-12-09 16:45:00,2025-12-09 17:00:00,Apple Health,86.0,3.0,57.8,2.0
2025-12-09 18:00:00,2025-12-09 18:15:00,Apple Health,176.0,4.4,144.1,4.0
2025-12-09 18:15:00,2025-12-09 18:30:00,Apple Health,801.0,32.5,656.6,31.0
2025-12-09 18:45:00,2025-12-09 19:00:00,Apple Health,28.0,0.7,19.8,0.0
2025-12-09 19:15:00,2025-12-09 19:30:00,Apple Health,14.0,0.3,8.6,0.0
2025-12-09 21:00:00,2025-12-09 21:15:00,Apple Health,20.0,0.4,12.5,0.0
2025-12-09 21:15:00,2025-12-09 21:30:00,Apple Health,92.0,1.8,64.6,1.0
2025-12-09 21:30:00,2025-12-09 21:45:00,Apple Health,418.0,23.0,326.0,22.0
2025-12-09 21:45:00,2025-12-09 22:00:00,Apple Health,115.0,0.2,89.5,0.0
2025-12-09 23:15:00,2025-12-09 23:30:00,Apple Health,21.0,0.5,13.7,0.0
2025-12-10 00:00:00,2025-12-10 00:15:00,Apple Health,27.0,7.2,22.5,7.0
2025-12-10 00:15:00,2025-12-10 00:30:00,Apple Health,54.0,7.5,46.1,7.0
2025-12-10 00:30:00,2025-12-10 00:45:00,Apple Health,144.0,13.4,109.3,13.0
2025-12-10 00:45:00,2025-12-10 01:00:00,Apple Health,4.0,5.5,3.1,5.0
2025-12-10 02:00:00,2025-12-10 02:15:00,Apple Health,102.0,10.6,76.7,10.0
2025-12-10 02:15:00,2025-12-10 02:30:00,Apple Health,61.0,5.1,47.7,5.0
2025-12-10 02:30:00,2025-12-10 02:45:00,Apple Health,55.0,5.0,43.7,4.0
2025-12-10 02:45:00,2025-12-10 03:00:00,Apple Health,246.0,14.7,178.6,14.0
2025-12-10 03:00:00,2025-12-10 03:15:00,Apple Health,313.0,8.5,219.1,8.0
2025-12-10 09:30:00,2025-12-10 09:45:00,Apple Health,9.0,0.2,6.7,0.0
2025-12-10 09:45:00,2025-12-10 10:00:00,Apple Health,230.0,9.7,174.3,9.0
2025-12-10 10:00:00,2025-12-10 10:15:00,Apple Health,316.0,11.1,238.4,10.0
2025-12-10 10:15:00,2025-12-10 10:30:00,Apple Health,243.0,10.0,191.8,9.0
2025-12-10 10:30:00,2025-12-10 10:45:00,Apple Health,505.0,31.2,388.8,30.0
2025-12-10 10:45:00,2025-12-10 11:00:00,Apple Health,114.0,12.8,78.8,12.0
2025-12-10 12:00:00,2025-12-10 12:15:00,Apple Health,58.0,4.4,39.8,4.0
2025-12-10 12:15:00,2025-12-10 12:30:00,Apple Health,292.0,12.8,192.0,12.0
2025-12-10 12:45:00,2025-12-10 13:00:00,Apple Health,369.0,13.5,248.9,13.0
2025-12-10 13:00:00,2025-12-10 13:15:00,Apple Health,533.0,18.6,366.9,18.0
2025-12-10 13:15:00,2025-12-10 13:30:00,Apple Health,45.0,6.4,31.3,6.0
2025-12-10 14:00:00,2025-12-10 14:15:00,Apple Health,8.0,4.2,5.6,4.0
2025-12-10 15:00:00,2025-12-10 15:15:00,Apple Health,85.0,6.0,59.1,5.0
2025-12-10 15:30:00,2025-12-10 15:45:00,Apple Health,146.0,6.6,106.7,6.0
2025-12-10 16:00:00,2025-12-10 16:15:00,Apple Health,12.0,3.5,8.4,3.0
2025-12-10 16:45:00,2025-12-10 17:00:00,Apple Health,9.0,5.5,6.3,5.0
2025-12-10 17:00:00,2025-12-10 17:15:00,Apple Health,109.0,5.4,77.6,5.0
2025-12-10 17:15:00,2025-12-10 17:30:00,Apple Health,5.0,4.3,4.0,4.0
2025-12-10 18:45:00,2025-12-10 19:00:00,Apple Health,172.0,12.2,126.0,12.0
2025-12-10 19:45:00,2025-12-10 20:00:00,Apple Health,626.0,19.6,404.6,19.0
2025-12-10 20:00:00,2025-12-10 20:15:00,Apple Health,292.0,23.4,316.5,23.0
2025-12-10 20:15:00,2025-12-10 20:30:00,Apple Health,1405.0,52.2,1047.4,51.0
2025-12-10 20:30:00,2025-12-10 20:45:00,Apple Health,1722.0,67.1,1275.6,65.0
2025-12-10 20:45:00,2025-12-10 21:00:00,Apple Health,1274.0,56.0,985.2,55.0
2025-12-10 21:00:00,2025-12-10 21:15:00,Apple Health,143.0,10.1,51.5,9.0
2025-12-10 22:00:00,2025-12-10 22:15:00,Apple Health,939.0,40.3,689.1,39.0
2025-12-10 22:15:00,2025-12-10 22:30:00,Apple Health,1439.0,48.3,959.0,47.0
2025-12-10 22:30:00,2025-12-10 22:45:00,Apple Health,1660.0,50.2,1157.7,49.0
2025-12-10 22:45:00,2025-12-10 23:00:00,Apple Health,1629.0,52.4,1140.5,51.0
2025-12-10 23:00:00,2025-12-10 23:15:00,Apple Health,1392.0,54.3,949.6,53.0
2025-12-10 23:15:00,2025-12-10 23:30:00,Apple Health,92.0,12.2,66.0,12.0
2025-12-10 23:30:00,2025-12-10 23:45:00,Apple Health,10.0,0.7,7.0,0.0
2025-12-11 02:15:00,2025-12-11 02:30:00,Apple Health,8.0,0.4,5.6,0.0
2025-12-11 02:30:00,2025-12-11 02:45:00,Apple Health,8.0,0.0,5.6,0.0
2025-12-11 04:00:00,2025-12-11 04:15:00,Apple Health,13.0,0.0,9.1,0.0
2025-12-11 06:30:00,2025-12-11 06:45:00,Apple Health,5.0,0.5,3.5,0.0
